chargeTimeHrs,hour,isWeekend,distance,source,kmeans_cluster
1.7013971554680496,6.0,0,20.646059258936003,synthetic,1
0.2990744686038595,19.0,1,4.803356613078844,synthetic,0
1.2934285469001352,1.0,1,14.764478491257618,synthetic,0
2.095227812904989,6.0,1,13.25645742097164,synthetic,0
0.5047318374346559,5.0,0,17.253079220409415,synthetic,1
0.716851135198614,16.0,0,11.304730711666414,synthetic,2
1.0498256825438206,1.0,1,13.685274043283322,synthetic,0
0.7482621729419003,2.0,1,23.26047171441506,synthetic,0
0.2246682844669336,4.0,0,10.632357627617823,synthetic,1
1.0342814874030135,4.0,0,1.0,synthetic,1
0.4688481431369475,0.0,0,32.49583904205421,synthetic,1
1.2367962153175909,7.0,1,28.814540786904864,synthetic,0
0.5402878828830984,11.0,0,2.077373048943814,synthetic,1
1.7749672025087695,23.0,0,21.897078052451945,synthetic,2
0.6083733538318814,3.0,0,9.970252294486569,synthetic,1
0.8389692418971622,12.0,0,17.634872153310596,synthetic,1
1.406758608684835,22.0,1,17.942241290134938,synthetic,0
0.3845678417830224,14.0,0,12.65592199683678,synthetic,2
1.1137299673020646,10.0,1,7.162343344136035,synthetic,0
1.6535713771412142,9.0,1,8.094589476837406,synthetic,0
0.2,2.0,0,5.838080845187575,synthetic,1
1.092316929266152,21.0,0,6.681777917695552,synthetic,2
1.1299413971242118,13.0,0,14.328217099506448,synthetic,2
1.3909114358886552,15.0,1,7.842400108892482,synthetic,0
0.381524644560959,9.0,0,21.8205206571262,synthetic,1
0.3397716934578618,9.0,0,29.872461553359276,synthetic,1
1.2609707828084489,11.0,1,9.19946758629957,synthetic,0
1.1484923366165931,8.0,0,17.39404500535377,synthetic,1
1.1252464251729384,0.0,1,19.99685110302934,synthetic,0
1.173224104748488,4.0,0,19.720022709192744,synthetic,1
0.6599876392107547,19.0,0,15.759552679160874,synthetic,2
1.1161268485805018,7.0,0,22.426824183597223,synthetic,1
1.1465362366493406,10.0,1,19.82248952680657,synthetic,0
0.642824290986816,11.0,0,2.6233757767270216,synthetic,1
1.9328872555723784,0.0,1,23.69156064389273,synthetic,0
1.2369164604558938,21.0,1,23.87290837266742,synthetic,0
0.4043482513986757,19.0,0,7.367138958214184,synthetic,2
1.3282768043169149,10.0,1,15.37937835447602,synthetic,0
0.5126591648863392,4.0,0,21.83328992811069,synthetic,1
1.393542301871226,14.0,0,12.906861804206384,synthetic,2
1.579297789503702,4.0,0,25.72978047766012,synthetic,1
0.5896588408241448,11.0,1,38.638724946193605,synthetic,0
1.4816880646221608,4.0,0,7.140139673650177,synthetic,1
1.2063904634682492,16.0,0,1.189553968462251,synthetic,2
1.411030079997245,16.0,0,18.03818595604876,synthetic,2
1.9483964913269736,23.0,0,22.215625051261437,synthetic,2
0.8773059419985647,11.0,0,12.69133626155231,synthetic,1
0.6231319178212552,23.0,1,29.532606633210342,synthetic,0
0.5552427851872384,14.0,1,1.6139420027675122,synthetic,0
0.5920948575172809,14.0,0,21.929186230316112,synthetic,2
0.961449145292948,5.0,1,8.941391792411066,synthetic,0
1.170575987408322,11.0,0,32.19377906207296,synthetic,1
1.1383453996650097,19.0,1,34.92515353168118,synthetic,0
1.4135916245180118,17.0,0,7.333434122166521,synthetic,2
1.0065009459389536,13.0,0,9.5044286409142,synthetic,2
1.7267670385786584,1.0,0,23.59587886979802,synthetic,1
0.867671583381022,8.0,1,11.128693502104854,synthetic,0
2.3600845832948094,4.0,0,14.545887820677615,synthetic,1
1.312833673882503,19.0,0,15.253884205424102,synthetic,2
0.5714212217918587,0.0,0,1.0,synthetic,1
0.4645537509694438,22.0,0,14.861622539057628,synthetic,2
1.2412362076215926,2.0,0,8.102722259358261,synthetic,1
0.8882686073370746,5.0,1,10.06877177600228,synthetic,0
1.357000247046046,4.0,1,29.43632003468814,synthetic,0
1.2366188122867725,20.0,0,2.434931057207436,synthetic,2
0.9635855436715636,4.0,1,23.13205186747977,synthetic,0
0.5766031409657975,0.0,0,12.210370696681917,synthetic,1
0.2425763876570676,16.0,1,12.202398315041656,synthetic,0
0.7767425239664895,18.0,1,22.903718960517114,synthetic,0
1.4281993971617362,13.0,0,18.400512945688902,synthetic,2
1.107046872065102,11.0,1,20.70612997219531,synthetic,0
0.377130610644006,9.0,0,24.68184660532861,synthetic,1
1.086590462925591,19.0,0,11.686916168166771,synthetic,2
1.1926586898644185,20.0,1,8.877632654922497,synthetic,0
0.5580712818994336,17.0,0,4.14849473442202,synthetic,2
1.076862552972764,23.0,0,6.7458947002104495,synthetic,2
1.029104359223,10.0,0,44.49094425308725,synthetic,1
0.4285148510846884,1.0,1,27.446795807367867,synthetic,0
1.1788936801741416,17.0,0,1.4892563379197874,synthetic,2
1.2803922631841171,6.0,0,1.7754204325642997,synthetic,1
1.5415256215876385,23.0,1,19.818660617184914,synthetic,0
1.5269010260174514,14.0,1,20.47264797377967,synthetic,0
0.3111653160214545,10.0,0,20.488838353173644,synthetic,1
0.5310874800424386,17.0,0,12.450442064463022,synthetic,2
1.25751763360433,22.0,0,13.745457399971,synthetic,2
1.2568929754561045,11.0,0,18.27879524159357,synthetic,1
1.257523843153024,5.0,0,15.858930062933304,synthetic,1
2.9263657453273604,19.0,1,1.0,synthetic,0
1.2854452553465836,22.0,0,12.702003694248065,synthetic,2
1.5677828200902997,12.0,0,6.485935657396864,synthetic,2
1.4770008817466012,19.0,0,16.75211418908512,synthetic,2
1.325695625652899,15.0,1,44.8525900260341,synthetic,0
0.8423653776798272,17.0,0,18.674816654743044,synthetic,2
1.3794846102466338,9.0,1,11.86470313827602,synthetic,0
0.6135873927312141,22.0,0,24.218015019772523,synthetic,2
0.8815906966299956,7.0,0,19.826878872092127,synthetic,1
0.7573182260854483,17.0,0,19.20094490451841,synthetic,2
1.0409370696931612,20.0,0,21.06850593215671,synthetic,2
2.1573292833367543,0.0,0,35.56543564829541,synthetic,1
0.2,22.0,0,3.691115646740844,synthetic,2
1.343130095187257,7.0,0,19.736320768114545,synthetic,1
0.2,5.0,1,5.736188700184616,synthetic,0
0.7640340671052832,4.0,0,20.55512646342248,synthetic,1
1.544475298483683,14.0,1,5.813134885139057,synthetic,0
1.032140009547731,21.0,0,10.826331863949155,synthetic,2
0.4611276110353469,14.0,0,12.049100857620935,synthetic,2
0.6423481453700159,1.0,0,24.75816719344709,synthetic,1
1.339798874467338,0.0,0,24.184544439424137,synthetic,1
0.6348166841414317,22.0,0,2.542826235536156,synthetic,2
1.1082292947909875,22.0,0,15.549341109998489,synthetic,2
1.022785919951907,10.0,0,7.904201452508274,synthetic,1
0.6741998261970914,9.0,0,2.4149508932466546,synthetic,1
2.0719720446626626,17.0,0,12.829829495756297,synthetic,2
1.3169595111590056,17.0,1,11.915172115441802,synthetic,0
0.2,16.0,1,39.26716486345522,synthetic,0
1.093227157384714,7.0,1,19.32959825360696,synthetic,0
0.669106767615806,14.0,1,1.2238249924576277,synthetic,0
1.426216667398112,7.0,0,9.352259958290578,synthetic,1
0.6037396307836497,16.0,0,25.213832954293984,synthetic,2
0.9426317792665504,11.0,1,35.88442772869925,synthetic,0
1.2524936394902286,7.0,0,1.0,synthetic,1
1.432877597085061,13.0,0,1.0,synthetic,2
0.3998517964721119,3.0,0,33.70965175371782,synthetic,1
0.8327493820795258,0.0,0,18.89614177370904,synthetic,1
0.762527344419522,0.0,0,6.317072681236336,synthetic,1
0.673335383713144,18.0,1,20.346290861224357,synthetic,0
1.8827271201405484,15.0,0,1.0,synthetic,2
1.2024908554804778,13.0,0,15.03375506597161,synthetic,2
0.3695580228324774,20.0,1,18.27821172843085,synthetic,0
1.458930973527388,15.0,0,24.242701395378297,synthetic,2
2.0610780985063166,4.0,0,4.861040477074623,synthetic,1
1.5162326302755735,8.0,0,15.85687161403359,synthetic,1
0.2403150170229933,1.0,1,5.745753739404126,synthetic,0
0.7578829635668743,17.0,1,17.553837556743172,synthetic,0
1.6334555745933113,5.0,0,6.046536776369759,synthetic,1
0.6461652671906096,8.0,1,10.918991608397793,synthetic,0
1.221909714073114,0.0,0,5.041846052097709,synthetic,1
1.3873170267146684,8.0,1,21.511362418236573,synthetic,0
0.5365347642109586,15.0,1,23.584511166566653,synthetic,0
0.9702373219691,12.0,1,12.653794300425862,synthetic,0
0.2,8.0,0,15.382379949600285,synthetic,1
0.4878061793328551,20.0,1,1.0,synthetic,0
0.8737159243034198,12.0,1,12.00323351993213,synthetic,0
0.3761084090175752,8.0,0,14.497953829582553,synthetic,1
1.8162056519658176,10.0,1,41.20793091029975,synthetic,0
0.2849293110196836,3.0,0,3.8803297422583647,synthetic,1
0.7799777566515081,1.0,1,29.641772387524377,synthetic,0
1.0653702886430456,5.0,0,24.96858773465808,synthetic,1
1.720636644533058,13.0,1,17.806364044901365,synthetic,0
0.2820689244102803,3.0,0,32.586204841951336,synthetic,1
1.5815818760774798,5.0,0,18.72105472606863,synthetic,1
1.0051165305097935,18.0,0,18.89159195667929,synthetic,2
0.5092456744760245,5.0,0,14.468793469824549,synthetic,1
1.2310517371316354,1.0,0,27.23568882418628,synthetic,1
1.099529847786735,17.0,0,25.96469233810884,synthetic,2
0.6998915614206027,12.0,0,8.743227125037876,synthetic,2
1.0349010424950094,8.0,0,1.8075280540123264,synthetic,1
0.8073432015691199,22.0,0,12.970193626043429,synthetic,2
1.056758672625624,18.0,1,6.999614356023535,synthetic,0
1.3310653372605232,12.0,0,14.36475425384645,synthetic,2
1.793008408072676,10.0,1,27.374381346841396,synthetic,0
0.3810922505865755,0.0,1,10.4269834491321,synthetic,0
2.066516687328133,23.0,0,14.57176618688425,synthetic,2
0.2,21.0,0,15.580227348083952,synthetic,2
0.9241074524822084,6.0,1,23.48430882205285,synthetic,0
1.2941586032422885,20.0,0,1.0,synthetic,2
1.1404959338675162,14.0,0,8.932997052347034,synthetic,2
0.6886502400897031,0.0,0,17.112836922794727,synthetic,1
0.8959388748213624,11.0,1,27.00078956426861,synthetic,0
0.7534995326705836,6.0,0,10.080975524937948,synthetic,1
0.7053176215278942,14.0,0,1.0,synthetic,2
1.4248010485105125,20.0,1,21.197114459661364,synthetic,0
1.1785077429825237,18.0,1,8.646376111743706,synthetic,0
0.6535452023696728,0.0,0,3.103333409096386,synthetic,1
1.4497999377166253,16.0,0,8.756546102867759,synthetic,2
1.1536497604383047,16.0,1,13.154746423441503,synthetic,0
1.40643105941948,2.0,0,8.952553354617873,synthetic,1
1.314814420961806,11.0,0,1.0,synthetic,2
0.5855024945389639,5.0,0,23.970661968871323,synthetic,1
0.7199094799015152,10.0,1,27.748750412787224,synthetic,0
1.3736468025616309,2.0,0,21.515219913395057,synthetic,1
1.3051851327167323,7.0,1,3.6231432957518335,synthetic,0
0.989549203017926,13.0,1,12.98508466052482,synthetic,0
1.058663691654391,13.0,0,14.93478684770542,synthetic,2
1.6388324478942125,9.0,0,20.987943895619104,synthetic,1
0.7042143055820851,1.0,0,21.683404887180806,synthetic,1
1.2735486905850188,13.0,0,7.658262012215042,synthetic,2
0.8989036737830529,8.0,0,15.819955564135604,synthetic,1
0.8911593983863899,2.0,1,19.572804046152413,synthetic,0
1.549388425993595,20.0,0,29.558223221467664,synthetic,2
1.4127081744940149,7.0,1,22.04506539824723,synthetic,0
1.406754818000319,15.0,0,22.89056687375519,synthetic,2
1.6527394035771643,1.0,0,15.83826627929361,synthetic,1
1.0105019208163797,5.0,0,29.10459145203504,synthetic,1
1.340976485647482,20.0,0,19.097627959594973,synthetic,2
0.844866621703272,11.0,1,6.389120898264295,synthetic,0
1.162083176244221,4.0,0,29.033699701251905,synthetic,1
0.9349284728161578,1.0,0,21.97903272539028,synthetic,1
1.0484979824963592,15.0,0,10.569559788715177,synthetic,2
1.2975785127184567,4.0,0,10.205070326007569,synthetic,1
0.5908896583832637,14.0,0,17.965755451407617,synthetic,2
2.0461936378427303,11.0,0,19.631847952675848,synthetic,2
0.496991309250149,3.0,1,16.972922656312065,synthetic,0
0.3929056936061339,14.0,0,18.113086734428848,synthetic,2
1.5790554367500338,10.0,1,31.999573745763804,synthetic,0
1.3958313469814678,15.0,0,25.715431522348855,synthetic,2
1.3120599085260776,22.0,0,16.906355912650245,synthetic,2
1.31417275463214,5.0,0,24.41310580767483,synthetic,1
0.9938766135765428,13.0,0,4.674760964724605,synthetic,2
0.5513728142570842,17.0,0,18.97927049946809,synthetic,2
1.0379022790968633,11.0,0,33.0930634973311,synthetic,1
0.6614191442439441,10.0,0,12.819541046076262,synthetic,1
1.4875598667088756,12.0,0,6.523660713809152,synthetic,2
0.9264713092489308,20.0,0,8.479111114069394,synthetic,2
0.5872514016037442,22.0,1,4.103669626576117,synthetic,0
0.8393070791735033,10.0,0,7.152380918722966,synthetic,1
1.206465727137812,22.0,0,11.29491901409971,synthetic,2
0.7181377235980126,15.0,0,1.0,synthetic,2
0.5888898022167843,14.0,0,15.15618333949603,synthetic,2
1.1218436057459562,20.0,0,24.02277173786647,synthetic,2
1.1224832855543614,14.0,0,5.922438198530797,synthetic,2
0.7465284123144351,3.0,0,30.19283923641769,synthetic,1
0.7644808471908386,10.0,0,20.107920885275945,synthetic,1
1.1160249686788182,18.0,0,25.30580585624057,synthetic,2
0.2759578292513379,14.0,0,8.42165446147863,synthetic,2
0.2962681128117224,3.0,0,23.54525227066616,synthetic,1
0.640777889373782,20.0,0,4.08066099604687,synthetic,2
0.8932764241440764,12.0,0,23.902475008365087,synthetic,1
1.1554537827990023,21.0,1,16.718393397935312,synthetic,0
1.737678108474776,18.0,0,20.53251219984784,synthetic,2
1.4288298116010096,1.0,0,3.2440539437514837,synthetic,1
0.9200307350182864,13.0,0,6.049301577233953,synthetic,2
0.9904918960486556,3.0,1,20.97228218253385,synthetic,0
0.4987353176810956,15.0,0,5.516519957757993,synthetic,2
0.990743432003805,20.0,0,19.63206292099123,synthetic,2
0.8556706805399308,19.0,0,1.3286219353975426,synthetic,2
1.1613592801690449,13.0,0,23.48174212666668,synthetic,2
0.5863845282238385,14.0,0,2.67476685231491,synthetic,2
1.2596732571205862,2.0,0,20.522999376795237,synthetic,1
1.7663694565012888,7.0,1,21.256309336460006,synthetic,0
0.9456199257715712,15.0,0,8.032281815704252,synthetic,2
1.2008558610494706,9.0,1,20.82026567084727,synthetic,0
1.345071995855556,3.0,1,17.60442263333556,synthetic,0
0.7993897640570818,17.0,0,9.611581438072616,synthetic,2
1.1120462409052083,1.0,0,4.914453159237919,synthetic,1
1.0062962003908975,16.0,0,1.0,synthetic,2
1.0488380492744158,12.0,0,18.49650047299693,synthetic,2
0.6134951080722668,3.0,0,1.0,synthetic,1
1.012255087129471,10.0,1,15.95344199441308,synthetic,0
1.248999145622725,6.0,1,12.365517839177508,synthetic,0
1.725571803897521,11.0,0,21.79142775438196,synthetic,2
1.4796354130426037,9.0,0,11.979545005101356,synthetic,1
2.0765912287557784,6.0,1,11.705522136529089,synthetic,0
0.6163262185559752,12.0,1,22.31870704288296,synthetic,0
1.436160318360339,6.0,1,18.350580290841176,synthetic,0
1.0916710028691758,23.0,0,18.161559571827784,synthetic,2
2.094901466608836,16.0,0,19.692675898085263,synthetic,2
0.5958508573224243,9.0,0,1.0,synthetic,1
0.5801390789096119,9.0,0,22.567886799869814,synthetic,1
0.7003036772779889,23.0,0,21.124687940136024,synthetic,2
0.2,3.0,0,4.833168714235027,synthetic,1
0.7371224891596195,19.0,0,12.559195263257989,synthetic,2
0.620433669223151,3.0,0,14.606927123723688,synthetic,1
1.0751968932381035,21.0,0,13.655032155982672,synthetic,2
1.1708779878885798,6.0,0,18.338599665685347,synthetic,1
1.9380854196079431,21.0,0,29.313667818311835,synthetic,2
1.475211919093025,0.0,0,25.817667276728287,synthetic,1
0.7115481721687984,11.0,0,1.8778080656859368,synthetic,1
0.550792664325821,23.0,1,21.220699903060485,synthetic,0
1.2459595857532528,12.0,0,28.289333195354097,synthetic,1
0.3398833964896789,9.0,0,18.868085206892022,synthetic,1
1.9157293829271769,14.0,0,25.90980425185967,synthetic,2
1.5897200603606434,12.0,1,35.12270445700765,synthetic,0
0.7654121739476476,22.0,0,25.237095461069813,synthetic,2
0.2,21.0,0,17.49308595641729,synthetic,2
1.6769361870827064,21.0,0,25.45088474084753,synthetic,2
0.9427300773736912,20.0,0,16.448878330968913,synthetic,2
1.6189081559867309,21.0,0,15.239030432849557,synthetic,2
0.2027861706028164,8.0,0,11.485857642862674,synthetic,1
0.7003124885231136,8.0,1,30.63413358832108,synthetic,0
1.0026218498590915,14.0,0,6.815713340579986,synthetic,2
1.023490296882371,9.0,1,30.32367724678116,synthetic,0
0.7749672642603782,23.0,1,19.998641237403717,synthetic,0
1.3114249661737494,9.0,0,1.0069382519805856,synthetic,1
0.4661897853087028,7.0,1,18.67649292991421,synthetic,0
0.9288102574893532,23.0,0,1.0,synthetic,2
1.0601478158559494,15.0,0,21.25508016831036,synthetic,2
1.2572194170293745,16.0,0,23.85231482988991,synthetic,2
1.3558074390444448,4.0,0,9.076440443479465,synthetic,1
0.4376789540810654,3.0,0,16.23547695955582,synthetic,1
0.2329429146321888,17.0,0,34.541574337502865,synthetic,2
1.6388384109492544,23.0,0,9.942532957380632,synthetic,2
1.166157005989796,18.0,0,4.410924129433996,synthetic,2
0.6257567317217232,3.0,0,29.816634024625987,synthetic,1
1.7755759877612616,6.0,0,34.625871905307946,synthetic,1
1.0578373171464293,9.0,0,15.036956718478471,synthetic,1
1.5896485920319132,17.0,0,25.11463035408356,synthetic,2
1.0337592407050544,18.0,1,28.41475915530881,synthetic,0
2.0303739624409936,3.0,0,7.575157674616159,synthetic,1
1.8776704212216024,9.0,1,10.146941646321316,synthetic,0
0.8755179257604633,0.0,0,27.308745131547347,synthetic,1
1.4857854754771778,22.0,0,31.85014278708509,synthetic,2
1.3226879747925735,17.0,0,20.628808601743547,synthetic,2
1.6843157787661744,4.0,0,6.201856464979457,synthetic,1
0.5175382697099478,14.0,0,34.87061111699441,synthetic,2
1.3430257299992197,16.0,1,9.690291021880356,synthetic,0
1.529212243424794,2.0,0,11.648622188285485,synthetic,1
0.2,11.0,1,18.42337834489621,synthetic,0
0.4083707436671124,1.0,1,30.541604207147746,synthetic,0
0.2,0.0,1,23.53975976552224,synthetic,0
0.8652965827777211,22.0,1,19.148655003619105,synthetic,0
1.358771127897981,20.0,0,19.632885301181062,synthetic,2
1.751178526048014,16.0,0,15.435146686434662,synthetic,2
1.0370473902098876,21.0,0,20.581395145185063,synthetic,2
1.814307772785646,15.0,0,1.0,synthetic,2
0.3099492708925543,4.0,0,12.033925409302016,synthetic,1
0.2,14.0,1,17.41321934916781,synthetic,0
0.9722261505516906,2.0,0,3.4898591638049297,synthetic,1
1.1920327244696536,6.0,0,18.8632331781156,synthetic,1
0.9836526259529534,10.0,0,12.955287790138785,synthetic,1
0.2,9.0,0,32.5547569831549,synthetic,1
0.9554399802436058,8.0,0,30.730197252148564,synthetic,1
0.3477652497475734,13.0,1,10.341944308818372,synthetic,0
1.3348362744150193,12.0,0,13.491622884333047,synthetic,2
1.1832991230484242,1.0,0,14.260524343916074,synthetic,1
0.5300601068363224,2.0,0,10.483405238403773,synthetic,1
0.7430665413316533,6.0,0,16.950249840281266,synthetic,1
0.4703932390555242,20.0,0,7.417179311124098,synthetic,2
0.968660451363414,17.0,0,3.693846650624737,synthetic,2
1.4775711602506192,2.0,0,21.22711223900269,synthetic,1
0.5071369768322281,9.0,0,21.29529584221811,synthetic,1
1.252023257758922,21.0,0,6.956842403400076,synthetic,2
0.7348711908137796,6.0,0,23.953554307626,synthetic,1
0.6035635838688279,8.0,0,8.684222708346686,synthetic,1
0.946484820022721,16.0,0,17.53165238037981,synthetic,2
