InfrastructureID,RatePerHour,MaxTime,Latitude,Longitude,TAVG,PRCP,TMAX,TMIN,OBJECTID,OBJECTID.1,Type,STYLE,MeterNumber,MapSymbol,Description,LifecycleStatus,Condition,HoursInEffect,Length_m,Width_m,AccessAisle,AccessAisleWidth_m,LoadingSide,DistanceToNearestLetdown_m,CrossSlope_percent,MeetsSDC16,NewSignageInstalled,CurbPainted,Location,CivicAddress,Comments,Owner,OwnerNotes,Custodian,CustodianNotes,geometry,geometry.1,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP_ATTRIBUTES,TAVG_ATTRIBUTES,TMAX_ATTRIBUTES,TMIN_ATTRIBUTES,OBJECTID.2,OBJECTID.3,Label,Direction,SHAPE_Length,Year,PDF,geometry.2,geometry.3,Temp_Range,High_Temp_Flag,Low_Temp_Flag,No_Precip_Flag,Temp_Range_Score,Weather_Sensitivity_Score,Weather_Sensitivity_Score_Norm
9,4,-1,48.428023176638746,-123.36969539044064,15.3,1.6,20.9,11.1,1767,135,1,0,,1,12,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,25,251,0,0,-37.6655,144.8321,113.4,64,0,0,0,0,1767,135,72,1,22.51197514012095,1993,,25,251,9.799999999999999,0,0,0,0.0,1.0,0.2
5,1,2,48.42826391338212,-123.3635582126522,10.9,0.6,16.8,9.2,1771,136,0,0,2761.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,21,225,0,0,-37.6655,144.8321,113.4,74,0,0,0,0,1771,136,1,1,32.59183333407071,1991,,21,225,7.600000000000001,0,0,0,0.0,1.0,0.2
23,2,-1,48.44694625414512,-123.3389061939786,11.6,1.4,15.7,6.3,1843,137,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,2,219,0,0,-37.6655,144.8321,113.4,84,0,0,0,0,1843,137,1,1,29.24508396485341,1991,,2,219,9.399999999999999,0,0,0,0.0,1.0,0.2
21,2,-1,48.45101141472097,-123.33639959086278,9.9,0.0,15.3,8.5,1896,138,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,230,0,0,-37.6655,144.8321,113.4,94,0,0,0,0,1896,138,184,1,16.562264538804218,1990,,0,230,6.800000000000001,0,0,1,0.0,0.0,0.0
9,0,-1,48.43014796443743,-123.37256655848331,11.6,0.6,14.3,6.0,1944,139,1,0,,1,12,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,26,204,0,0,-37.6655,144.8321,113.4,104,0,0,0,0,1944,139,190,1,28.00557843025941,1983,,26,204,8.3,0,0,0,0.0,1.0,0.2
27,3,0,48.42308813164327,-123.35979549649184,8.7,0.0,13.9,9.9,1998,140,0,0,9292.0,0,5,0,2.0,0,5.0,3.0,0,2.5,0,0,0.8,0,0,0,0,0,0,0,-1,0,-1,13,195,0,0,-37.6655,144.8321,113.4,124,0,0,0,0,1998,140,129,1,22.40986059024757,1989,,13,195,4.0,0,0,1,0.0,0.0,0.0
15,2,-1,48.444231171725455,-123.33047817690112,10.2,0.0,15.7,2.9,2042,141,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,11,231,0,0,-37.6655,144.8321,113.4,134,0,0,0,0,2042,141,159,1,33.04232987642155,1990,,11,231,12.799999999999999,0,1,1,0.5,2.0,0.4
26,2,-1,48.45019375607459,-123.3334030180048,8.7,0.0,13.6,6.6,2082,142,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,5,174,0,0,-37.6655,144.8321,113.4,144,0,0,0,0,2082,142,105,1,19.04510564535101,1990,,5,174,7.0,0,0,1,0.0,0.0,0.0
17,2,-1,48.45112062332407,-123.3318128184974,10.4,0.0,18.0,5.3,2201,143,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,9,169,0,0,-37.6655,144.8321,113.4,154,0,0,0,0,2201,143,52,1,19.03225085412581,1990,,9,169,12.7,0,0,1,0.5,0.5,0.1
22,2,-1,48.44924551699056,-123.3353538571228,12.3,0.0,19.5,4.8,2213,144,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,1,181,0,0,-37.6655,144.8321,113.4,164,0,0,0,0,2213,144,222,1,17.624241963040276,1990,,1,181,14.7,0,1,1,0.5,2.0,0.4
1,1,2,48.42301701095011,-123.36130485717636,13.9,0.0,18.7,5.8,2330,145,0,0,2915.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,20,184,0,0,-37.6655,144.8321,113.4,174,0,0,0,0,2330,145,231,1,16.306865877785242,1989,,20,184,12.899999999999999,0,0,1,0.5,0.5,0.1
11,4,-1,48.428840286693166,-123.36484124005354,12.9,0.0,14.8,10.0,19,146,1,0,,1,7,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,14,196,0,0,-37.6655,144.8321,113.4,184,0,0,0,0,19,146,204,1,25.95881390691336,1990,,14,196,4.800000000000001,0,0,1,0.0,0.0,0.0
18,2,-1,48.44243946083141,-123.3390709353894,11.0,3.2,16.5,10.9,197,147,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,8,213,0,0,-37.6655,144.8321,113.4,194,0,0,0,0,197,147,14,1,32.401394463488785,1990,,8,213,5.6,0,0,0,0.0,1.0,0.2
20,2,-1,48.44448767520175,-123.33233669745266,9.6,0.0,14.8,5.9,430,148,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,6,238,0,0,-37.6655,144.8321,113.4,204,0,0,0,0,430,148,155,1,34.72059072541757,1992,,6,238,8.9,0,0,1,0.0,0.0,0.0
2,1,2,48.42573597992568,-123.36434804793798,9.6,0.0,15.6,5.6,529,149,0,0,2518.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,23,245,0,0,-37.6655,144.8321,113.4,212,0,0,0,0,529,149,138,1,23.147686230486425,1990,,23,245,10.0,0,0,1,0.5,0.5,0.1
7,1,1,48.42472470182396,-123.36752615337272,8.2,0.0,10.0,4.7,778,150,0,0,4001.0,1,1,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,27,254,0,0,-37.6655,144.8321,113.4,230,0,0,0,0,778,150,73,1,17.26357619253282,1989,,27,254,5.3,0,1,1,0.0,1.5,0.3
16,2,-1,48.447140903815225,-123.33561396635352,6.9,6.4,10.4,5.3,897,151,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,10,263,0,0,-37.6655,144.8321,113.4,237,0,0,0,0,897,151,237,1,19.399804063105297,1993,,10,263,5.1000000000000005,0,0,0,0.0,1.0,0.2
4,1,2,48.4289687155506,-123.36454613505909,7.8,4.4,11.4,4.4,911,152,0,0,2760.0,1,2,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,22,291,0,0,-37.6655,144.8321,113.4,5,0,0,0,0,911,152,83,1,18.57354756088928,1990,,22,291,7.0,0,1,0,0.0,2.5,0.5
12,4,-1,48.42470847302894,-123.36527416240214,7.8,3.2,12.2,3.3,964,153,1,0,,1,11,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,15,269,0,0,-37.6655,144.8321,113.4,115,0,0,0,0,964,153,75,1,19.845681856433536,1992,,15,269,8.899999999999999,0,1,0,0.0,2.5,0.5
14,0,-1,48.4232942394742,-123.36386805976254,8.9,0.0,12.1,3.0,1160,154,1,0,,1,6,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,17,270,0,0,-37.6655,144.8321,113.4,222,0,0,0,0,1160,154,24,1,18.04519710729652,1992,,17,270,9.1,0,1,1,0.0,1.5,0.3
3,1,2,48.429070496437966,-123.37031475938686,11.4,0.0,14.8,6.5,1241,155,0,0,2517.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,24,259,0,0,-37.6655,144.8321,113.4,245,0,0,0,0,1241,155,104,1,19.331391697627303,1992,,24,259,8.3,0,0,1,0.0,0.0,0.0
8,4,-1,48.428080650814415,-123.36135177319598,9.1,0.2,13.8,9.1,1295,156,1,0,,1,10,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,18,140,0,0,-37.6655,144.8321,113.4,255,0,0,0,0,1295,156,118,1,25.49203491092648,1990,,18,140,4.700000000000001,0,0,0,0.0,1.0,0.2
19,2,-1,48.44566572555916,-123.33887525232907,8.0,0.8,13.2,6.3,1347,157,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,7,264,0,0,-37.6655,144.8321,113.4,265,0,0,0,0,1347,157,236,1,28.436683934771665,1985,,7,264,6.8999999999999995,0,0,0,0.0,1.0,0.2
10,4,-1,48.426622393483456,-123.35946556345358,8.1,2.2,11.8,3.8,1352,158,1,0,,1,9,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,12,294,0,0,-37.6655,144.8321,113.4,275,0,0,0,0,1352,158,3,1,14.872678423895024,1990,,12,294,8.0,0,1,0,0.0,2.5,0.5
6,1,1,48.43036233577092,-123.3676594589508,9.4,0.2,12.0,6.2,1366,159,0,0,4002.0,1,1,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,28,297,0,0,-37.6655,144.8321,113.4,285,0,0,0,0,1366,159,124,1,21.348040144464377,1990,,28,297,5.8,0,0,0,0.0,1.0,0.2
25,2,-1,48.44688240159852,-123.33212869346882,10.3,0.2,13.3,7.7,1472,160,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,4,282,0,0,-37.6655,144.8321,113.4,295,0,0,0,0,1472,160,133,1,25.718375766259,1992,,4,282,5.6000000000000005,0,0,0,0.0,1.0,0.2
13,0,-1,48.42163144532525,-123.36879222811956,9.9,0.2,14.4,7.4,1512,161,1,0,,1,8,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,16,271,0,0,-37.6655,144.8321,113.4,15,0,0,0,0,1512,161,144,1,34.179614319298274,1990,,16,271,7.0,0,0,0,0.0,1.0,0.2
24,2,-1,48.44966252606918,-123.33319737755284,10.3,1.0,12.3,7.4,1654,162,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,3,279,0,0,-37.6655,144.8321,113.4,25,0,0,0,0,1654,162,215,1,28.365400748850583,1990,,3,279,4.9,0,0,0,0.0,1.0,0.2
0,1,2,48.42799224401886,-123.36600636399588,9.7,0.2,12.6,8.8,1674,163,0,0,2916.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,19,295,0,0,-37.6655,144.8321,113.4,35,0,0,0,0,1674,163,226,1,31.88584366198423,1992,,19,295,3.799999999999999,0,0,0,0.0,1.0,0.2
9,4,-1,48.42831514417942,-123.36855964800267,8.8,2.8,12.9,7.7,1767,164,1,0,,1,12,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,25,290,0,0,-37.6655,144.8321,113.4,45,0,0,0,0,1767,164,166,1,27.96740201593669,1993,,25,290,5.2,0,0,0,0.0,1.0,0.2
5,1,2,48.425829322708886,-123.37044498951916,10.1,0.0,12.9,5.1,1771,165,0,0,2761.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,21,278,0,0,-37.6655,144.8321,113.4,55,0,0,0,0,1771,165,112,1,16.453054347036886,1993,,21,278,7.800000000000001,0,0,1,0.0,0.0,0.0
23,2,-1,48.44339513290023,-123.33889888714056,10.6,0.0,12.9,8.6,1843,166,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,2,292,0,0,-37.6655,144.8321,113.4,65,0,0,0,0,1843,166,122,1,20.388828812530445,1991,,2,292,4.300000000000001,0,0,1,0.0,0.0,0.0
21,2,-1,48.45204074656336,-123.33428366719008,11.3,0.2,14.0,8.1,1896,167,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,256,0,0,-37.6655,144.8321,113.4,75,0,0,0,0,1896,167,185,1,25.43061298421884,1993,,0,256,5.9,0,0,0,0.0,1.0,0.2
9,0,-1,48.431405598848606,-123.36605616289128,9.7,9.2,13.5,9.5,1944,168,1,0,,1,12,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,26,253,0,0,-37.6655,144.8321,113.4,85,0,0,0,0,1944,168,257,1,31.66100162411605,1993,,26,253,4.0,0,0,0,0.0,1.0,0.2
27,3,0,48.42827878241985,-123.3665370460811,8.7,0.0,16.0,5.6,1998,169,0,0,9292.0,0,5,0,2.0,0,5.0,3.0,0,2.5,0,0,0.8,0,0,0,0,0,0,0,-1,0,-1,13,243,0,0,-37.6655,144.8321,113.4,95,0,0,0,0,1998,169,182,1,26.13648930849908,1993,,13,243,10.4,0,0,1,0.5,0.5,0.1
15,2,-1,48.44637472454277,-123.33506303399612,11.4,0.0,14.1,2.8,2042,170,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,11,248,0,0,-37.6655,144.8321,113.4,105,0,0,0,0,2042,170,244,1,16.815547742392887,1985,,11,248,11.3,0,1,1,0.5,2.0,0.4
26,2,-1,48.44603377334114,-123.33040029076174,12.9,0.0,17.0,7.8,2082,171,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,5,242,0,0,-37.6655,144.8321,113.4,125,0,0,0,0,2082,171,214,1,26.98250020416221,1989,,5,242,9.2,0,0,1,0.0,0.0,0.0
17,2,-1,48.45003279743912,-123.33742670630777,10.3,2.2,15.0,9.0,2201,172,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,9,235,0,0,-37.6655,144.8321,113.4,135,0,0,0,0,2201,172,78,1,14.463826772166652,1990,,9,235,6.0,0,0,0,0.0,1.0,0.2
22,2,-1,48.44943466415555,-123.33304723649242,11.9,0.4,15.3,6.4,2213,173,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,1,232,0,0,-37.6655,144.8321,113.4,145,0,0,0,0,2213,173,259,1,35.94385840183611,1992,,1,232,8.9,0,0,0,0.0,1.0,0.2
1,1,2,48.426434445261584,-123.3645332751804,13.3,0.0,15.6,9.2,2330,174,0,0,2915.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,20,234,0,0,-37.6655,144.8321,113.4,155,0,0,0,0,2330,174,86,1,40.710282022049405,1982,,20,234,6.4,0,0,1,0.0,0.0,0.0
11,4,-1,48.42254667941295,-123.36179406423376,11.3,1.2,15.7,10.6,19,175,1,0,,1,7,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,14,211,0,0,-37.6655,144.8321,113.4,165,0,0,0,0,19,175,49,1,33.17867039509708,1989,,14,211,5.1,0,0,0,0.0,1.0,0.2
18,2,-1,48.44325568739553,-123.33039626536691,11.6,0.0,15.2,7.2,197,176,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,8,190,0,0,-37.6655,144.8321,113.4,175,0,0,0,0,197,176,85,1,39.214221994301255,1990,,8,190,7.999999999999999,0,0,1,0.0,0.0,0.0
20,2,-1,48.44860586840107,-123.33452876837254,7.9,0.0,13.2,8.4,430,177,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,6,194,0,0,-37.6655,144.8321,113.4,185,0,0,0,0,430,177,229,1,34.10510993362756,1992,,6,194,4.799999999999999,0,0,1,0.0,0.0,0.0
2,1,2,48.42214270373907,-123.36452754503703,7.7,2.0,12.6,4.4,529,178,0,0,2518.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,23,167,0,0,-37.6655,144.8321,113.4,195,0,0,0,0,529,178,238,1,37.16769905936066,1982,,23,167,8.2,0,1,0,0.0,2.5,0.5
7,1,1,48.42602495688511,-123.3695750784632,8.7,0.0,12.9,4.2,778,179,0,0,4001.0,1,1,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,27,149,0,0,-37.6655,144.8321,113.4,205,0,0,0,0,778,179,225,1,36.730564692056575,1992,,27,149,8.7,0,1,1,0.0,1.5,0.3
16,2,-1,48.442367696049175,-123.33961628782096,7.4,0.0,9.9,5.3,897,180,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,10,183,0,0,-37.6655,144.8321,113.4,213,0,0,0,0,897,180,42,1,34.217214385387976,1993,,10,183,4.6000000000000005,0,0,1,0.0,0.0,0.0
4,1,2,48.42324377707674,-123.37059361176958,8.4,0.0,14.3,2.1,911,181,0,0,2760.0,1,2,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,22,199,0,0,-37.6655,144.8321,113.4,231,0,0,0,0,911,181,280,1,30.98350542757764,1993,,22,199,12.200000000000001,0,1,1,0.5,2.0,0.4
12,4,-1,48.42133735113833,-123.36388933203844,8.6,0.0,11.7,4.2,964,182,1,0,,1,11,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,15,202,0,0,-37.6655,144.8321,113.4,6,0,0,0,0,964,182,59,1,19.97620248695601,1989,,15,202,7.499999999999999,0,1,1,0.0,1.5,0.3
14,0,-1,48.41884693712432,-123.36126162667396,7.3,0.0,11.9,5.1,1160,183,1,0,,1,6,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,17,210,0,0,-37.6655,144.8321,113.4,116,0,0,0,0,1160,183,232,1,25.784475755309515,1990,,17,210,6.800000000000001,0,0,1,0.0,0.0,0.0
3,1,2,48.42516605955605,-123.3640076771169,7.9,0.0,12.1,3.8,1241,184,0,0,2517.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,24,217,0,0,-37.6655,144.8321,113.4,223,0,0,0,0,1241,184,216,1,20.963777739626973,1993,,24,217,8.3,0,1,1,0.0,1.5,0.3
8,4,-1,48.42958750279374,-123.36648990515292,9.8,0.0,12.7,3.2,1295,185,1,0,,1,10,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,18,212,0,0,-37.6655,144.8321,113.4,246,0,0,0,0,1295,185,256,1,20.53881429948984,1989,,18,212,9.5,0,1,1,0.0,1.5,0.3
19,2,-1,48.44788592849921,-123.335940987532,6.9,0.4,13.6,6.7,1347,186,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,7,229,0,0,-37.6655,144.8321,113.4,256,0,0,0,0,1347,186,54,1,20.876393118301387,1991,,7,229,6.8999999999999995,0,0,0,0.0,1.0,0.2
10,4,-1,48.43077155535416,-123.3666852861488,9.4,0.2,16.9,-0.5,1352,187,1,0,,1,9,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,12,237,0,0,-37.6655,144.8321,113.4,266,0,0,0,0,1352,187,15,1,29.80664365367195,1991,,12,237,17.4,0,1,0,0.5,3.0,0.6
6,1,1,48.42414435451687,-123.37042325906422,10.2,0.0,14.1,3.2,1366,188,0,0,4002.0,1,1,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,28,186,0,0,-37.6655,144.8321,113.4,276,0,0,0,0,1366,188,10,1,27.085262136204733,1989,,28,186,10.899999999999999,0,1,1,0.5,2.0,0.4
25,2,-1,48.444035535156495,-123.336813684477,8.3,0.6,11.7,7.5,1472,189,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,4,175,0,0,-37.6655,144.8321,113.4,286,0,0,0,0,1472,189,76,1,33.68922638678223,1993,,4,175,4.199999999999999,0,0,0,0.0,1.0,0.2
13,0,-1,48.41983749576521,-123.36648784793736,8.1,12.6,12.7,5.9,1512,190,1,0,,1,8,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,16,191,0,0,-37.6655,144.8321,113.4,296,0,0,0,0,1512,190,33,1,24.073880209493016,1981,,16,191,6.799999999999999,0,0,0,0.0,1.0,0.2
24,2,-1,48.44566558217935,-123.33910424665854,9.3,0.2,15.6,2.3,1654,191,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,3,215,0,0,-37.6655,144.8321,113.4,16,0,0,0,0,1654,191,247,1,19.434178653033943,1989,,3,215,13.3,0,1,0,0.5,3.0,0.6
0,1,2,48.42884436859409,-123.3624352975554,9.1,0.0,13.4,4.5,1674,192,0,0,2916.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,19,185,0,0,-37.6655,144.8321,113.4,26,0,0,0,0,1674,192,12,1,21.017076106058,1984,,19,185,8.9,0,1,1,0.0,1.5,0.3
9,4,-1,48.42239205031137,-123.36506412860568,7.4,1.8,10.1,5.1,1767,193,1,0,,1,12,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,25,206,0,0,-37.6655,144.8321,113.4,36,0,0,0,0,1767,193,194,1,18.24677474961961,1993,,25,206,5.0,0,0,0,0.0,1.0,0.2
5,1,2,48.43031052373277,-123.36398197526378,8.1,4.2,12.4,4.6,1771,194,0,0,2761.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,21,155,0,0,-37.6655,144.8321,113.4,46,0,0,0,0,1771,194,26,1,20.15209812240548,1984,,21,155,7.800000000000001,0,1,0,0.0,2.5,0.5
23,2,-1,48.450602036228354,-123.32981721539667,9.1,1.0,11.7,4.7,1843,195,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,2,146,0,0,-37.6655,144.8321,113.4,56,0,0,0,0,1843,195,140,1,19.81300683242197,1989,,2,146,6.999999999999999,0,1,0,0.0,2.5,0.5
21,2,-1,48.44799342961464,-123.33725959218609,10.1,0.0,14.3,5.9,1896,196,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,161,0,0,-37.6655,144.8321,113.4,66,0,0,0,0,1896,196,199,1,17.088177505404936,1989,,0,161,8.4,0,0,1,0.0,0.0,0.0
9,0,-1,48.43100161929028,-123.37225718131414,9.8,0.0,12.5,7.3,1944,197,1,0,,1,12,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,26,177,0,0,-37.6655,144.8321,113.4,76,0,0,0,0,1944,197,62,1,19.4397921052784,1990,,26,177,5.2,0,0,1,0.0,0.0,0.0
27,3,0,48.42835041134912,-123.36820031641344,8.4,0.0,16.7,7.3,1998,198,0,0,9292.0,0,5,0,2.0,0,5.0,3.0,0,2.5,0,0,0.8,0,0,0,0,0,0,0,-1,0,-1,13,197,0,0,-37.6655,144.8321,113.4,86,0,0,0,0,1998,198,79,1,16.604682414929506,1989,,13,197,9.399999999999999,0,0,1,0.0,0.0,0.0
15,2,-1,48.449554163506775,-123.3377089745666,6.4,0.4,10.6,4.3,2042,199,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,11,201,0,0,-37.6655,144.8321,113.4,96,0,0,0,0,2042,199,40,1,26.52697003313009,1990,,11,201,6.3,0,1,0,0.0,2.5,0.5
26,2,-1,48.45039996848304,-123.3365882260207,4.3,2.0,11.1,2.5,2082,200,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,5,188,0,0,-37.6655,144.8321,113.4,106,0,0,0,0,2082,200,101,1,29.621745969867742,1992,,5,188,8.6,0,1,0,0.0,2.5,0.5
17,2,-1,48.45055076422929,-123.3382699312912,5.3,0.2,12.4,-1.5,2201,201,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,9,178,0,0,-37.6655,144.8321,113.4,126,0,0,0,0,2201,201,17,1,30.002530479829883,1984,,9,178,13.9,0,1,0,0.5,3.0,0.6
22,2,-1,48.45103720114125,-123.33785807377478,8.3,0.0,15.5,-0.2,2213,202,1,0,,1,4,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,1,222,0,0,-37.6655,144.8321,113.4,136,0,0,0,0,2213,202,18,1,18.29143194252569,1993,,1,222,15.7,0,1,1,0.5,2.0,0.4
1,1,2,48.42426534393963,-123.364059298427,11.9,0.0,17.6,1.5,2330,203,0,0,2915.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,20,209,0,0,-37.6655,144.8321,113.4,146,0,0,0,0,2330,203,127,1,21.816193014665057,1990,,20,209,16.1,0,1,1,0.5,2.0,0.4
11,4,-1,48.42349775534628,-123.36102783214444,11.5,0.2,13.4,5.8,19,204,1,0,,1,7,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,14,205,0,0,-37.6655,144.8321,113.4,156,0,0,0,0,19,204,253,1,28.29742378180198,1993,,14,205,7.6000000000000005,0,0,0,0.0,1.0,0.2
18,2,-1,48.44303408770907,-123.33433561297711,11.9,6.0,17.4,9.7,197,205,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,8,163,0,0,-37.6655,144.8321,113.4,166,0,0,0,0,197,205,195,1,13.971175405767584,1984,,8,163,7.699999999999999,0,0,0,0.0,1.0,0.2
20,2,-1,48.44868441441828,-123.33316618213136,10.4,0.0,13.9,6.9,430,206,1,0,,1,3,0,,-1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,6,6,0,0,-37.6655,144.8321,113.4,176,0,0,0,0,430,206,117,1,23.87116526535289,1997,,6,6,7.0,0,0,1,0.0,0.0,0.0
2,1,2,48.42521004594959,-123.37098637267852,9.6,4.6,12.3,6.0,529,207,0,0,2518.0,1,0,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,0,0,0,23,208,0,0,-37.6655,144.8321,113.4,186,0,0,0,0,529,207,172,1,24.642094523321624,1990,,23,208,6.300000000000001,0,0,0,0.0,1.0,0.2
7,1,1,48.42510655617677,-123.37311391682516,11.3,1.8,15.6,6.6,778,208,0,0,4001.0,1,1,0,,1,,,-1,,-1,-1,,-1,-1,-1,-1,-1,-1,0,-1,0,-1,27,298,0,0,-37.6655,144.8321,113.4,196,0,0,0,0,778,208,113,1,31.82538617534612,1996,,27,298,9.0,0,0,0,0.0,1.0,0.2
